language,vulnerability_type,vulnerable_code,fixed_code
C#,Hardcoded Secrets,"string dbUser = \admin\""; string dbPass = \""admin123\"";""","string dbUser = ConfigurationManager.AppSettings[\DB_USER\""]; string dbPass = ConfigurationManager.AppSettings[\""DB_PASS\""];"""
C#,Hardcoded Secrets,"string encryptionPass = \pass1234\"";""","string encryptionPass = SecureVault.GetSecret(\ENCRYPTION_PASS\"");"""
C#,Hardcoded Secrets,"const string STATIC_KEY = \keyStatic\"";""","const string STATIC_KEY = Environment.GetEnvironmentVariable(\STATIC_KEY\"");"""
C#,Hardcoded Secrets,"string authToken = \token123\"";""","string authToken = ConfigurationManager.AppSettings[\AUTH_TOKEN\""];"""
C#,Hardcoded Secrets,"string licenseKey = \LICENSE-ABC-123\"";""",string licenseKey = LicenseManager.GetLicenseKey();
C#,Hardcoded Secrets,"string smtpPassword = \smtppass\"";""","string smtpPassword = Environment.GetEnvironmentVariable(\SMTP_PASSWORD\"");"""
C#,Hardcoded Secrets,"string ftpPassword = \ftp1234\"";""","string ftpPassword = SecureConfig.Get(\FTP_PASSWORD\"");"""
C#,Hardcoded Secrets,"const string JWT_KEY = \jwtKey123\"";""","const string JWT_KEY = ConfigurationManager.AppSettings[\JWT_KEY\""];"""
C#,Hardcoded Secrets,"string privateInfo = \secretInfo\"";""","string privateInfo = SecureData.GetValue(\privateInfo\"");"""
C#,Hardcoded Secrets,"string connectionString = \jdbc:mysql://localhost:3306/db?user=root&password=pass\"";""",string connectionString = DBConfig.GetConnectionString();
C#,Hardcoded Secrets,"// Hardcoded key in code\nstring key = \hardcodedKey\"";""","// Retrieve key from secure config\nstring key = Environment.GetEnvironmentVariable(\SECURE_KEY\"");"""
C#,Hardcoded Secrets,"string legacySecret = \legacySecret123\"";""","string legacySecret = LegacyConfig.GetSecret(\legacySecret\"");"""
C#,Hardcoded Secrets,"private static readonly string ENCRYPTION_KEY = \encKey!\"";""","private static readonly string ENCRYPTION_KEY = SecureVault.Get(\ENCRYPTION_KEY\"");"""
Java,Path Traversal,"String filename = request.getParameter(\filename\"");\nFile file = new File(\""/var/data/\"" + filename);""","String filename = request.getParameter(\filename\"");\nif(filename != null && filename.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File file = new File(\""/var/data/\"", filename);\n} else {\n    throw new IllegalArgumentException(\""Invalid filename\"");\n}"""
Java,Path Traversal,"String path = request.getParameter(\path\"");\nbyte[] content = Files.readAllBytes(Paths.get(path));""","String path = request.getParameter(\path\"");\nPath base = Paths.get(\""/var/data/\"").toAbsolutePath();\nPath filePath = base.resolve(path).normalize();\nif(filePath.startsWith(base)) {\n    byte[] content = Files.readAllBytes(filePath);\n} else {\n    throw new SecurityException(\""Access denied\"");\n}"""
Java,Path Traversal,"String fileName = request.getParameter(\fileName\"");\nFile upload = new File(\""/uploads/\"" + fileName);\nupload.createNewFile();""","String fileName = request.getParameter(\fileName\"");\nif(fileName != null && fileName.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File upload = new File(\""/uploads/\"", fileName);\n    upload.createNewFile();\n} else {\n    throw new IllegalArgumentException(\""Invalid file name\"");\n}"""
Java,Path Traversal,"String file = request.getParameter(\file\"");\nFile f = new File(\""/downloads/\"" + file);\nFileInputStream fis = new FileInputStream(f);""","String file = request.getParameter(\file\"");\nif(file != null && file.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File f = new File(\""/downloads/\"", file);\n    FileInputStream fis = new FileInputStream(f);\n} else {\n    throw new IllegalArgumentException(\""Invalid file name\"");\n}"""
Java,Path Traversal,"String dir = request.getParameter(\dir\"");\nFile file = new File(\""/data/\"" + dir + \""/config.xml\"");""","String dir = request.getParameter(\dir\"");\nif(dir != null && dir.matches(\""^[a-zA-Z0-9_-]+$\"")) {\n    File file = new File(\""/data/\"", dir + \""/config.xml\"");\n} else {\n    throw new IllegalArgumentException(\""Invalid directory\"");\n}"""
Java,Path Traversal,"String filename = request.getParameter(\filename\"");\nFile file = new File(\""C:\\\\files\\\\"" + filename);""","String filename = request.getParameter(\filename\"");\nif(filename != null && filename.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File file = new File(Path.Combine(\""C:\\\\files\"", filename));\n} else {\n    throw new IllegalArgumentException(\""Invalid filename\"");\n}"""
Java,Path Traversal,"String folder = request.getParameter(\folder\"");\nFile file = new File(\""/var/\"" + folder + \""/report.pdf\"");""","String folder = request.getParameter(\folder\"");\nif(folder != null && folder.matches(\""^[a-zA-Z0-9_-]+$\"")) {\n    File file = new File(\""/var/\"", folder + \""/report.pdf\"");\n} else {\n    throw new IllegalArgumentException(\""Invalid folder name\"");\n}"""
Java,Path Traversal,"String filePath = request.getParameter(\filePath\"");\nnew File(filePath).delete();""","String filePath = request.getParameter(\filePath\"");\nFile f = new File(filePath);\nFile baseDir = new File(\""/safe/uploads/\"");\nif(f.getCanonicalPath().startsWith(baseDir.getCanonicalPath())) {\n    f.delete();\n} else {\n    throw new SecurityException(\""Invalid file path\"");\n}"""
Java,Path Traversal,"String path = \/data/\"" + request.getParameter(\""path\"");\nBufferedReader br = new BufferedReader(new FileReader(path));""","String path = request.getParameter(\path\"");\nPath base = Paths.get(\""/data/\"").toAbsolutePath();\nPath resolvedPath = base.resolve(path).normalize();\nif(resolvedPath.startsWith(base)) {\n    BufferedReader br = Files.newBufferedReader(resolvedPath);\n} else {\n    throw new SecurityException(\""Invalid path\"");\n}"""
Java,Path Traversal,"String src = request.getParameter(\src\"");\nString dest = request.getParameter(\""dest\"");\nFiles.copy(Paths.get(src), Paths.get(dest));""","String src = request.getParameter(\src\"");\nString dest = request.getParameter(\""dest\"");\nif(src != null && dest != null && src.matches(\""^[a-zA-Z0-9_.-]+$\"") && dest.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    Files.copy(Paths.get(\""/uploads/\"", src), Paths.get(\""/uploads/\"", dest));\n} else {\n    throw new IllegalArgumentException(\""Invalid file names\"");\n}"""
Java,Path Traversal,"Part filePart = request.getPart(\upload\"");\nfilePart.write(\""/var/uploads/\"" + filePart.getSubmittedFileName());""","Part filePart = request.getPart(\upload\"");\nString fileName = filePart.getSubmittedFileName();\nif(fileName != null && fileName.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    filePart.write(\""/var/uploads/\"" + fileName);\n} else {\n    throw new IllegalArgumentException(\""Invalid file name\"");\n}"""
Java,Path Traversal,"String file = \/config/\"" + request.getParameter(\""file\"");\nFiles.readAllBytes(Paths.get(file));""","String fileParam = request.getParameter(\file\"");\nif(fileParam != null && fileParam.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    Files.readAllBytes(Paths.get(\""/config/\"", fileParam));\n} else {\n    throw new IllegalArgumentException(\""Invalid file parameter\"");\n}"""
Java,Path Traversal,"String path = request.getParameter(\path\"");\nFile f = new File(\""/var/data/\"" + path);\nString content = new String(Files.readAllBytes(f.toPath()));""","String path = request.getParameter(\path\"");\nPath base = Paths.get(\""/var/data/\"").toAbsolutePath();\nPath resolved = base.resolve(path).normalize();\nif(resolved.startsWith(base)) {\n    String content = new String(Files.readAllBytes(resolved));\n} else {\n    throw new IllegalArgumentException(\""Invalid file path\"");\n}"""
Java,Path Traversal,"String folder = request.getParameter(\folder\"");\nFile file = new File(\""/downloads/\"" + folder + \""/report.pdf\"");""","String folder = request.getParameter(\folder\"");\nif(folder != null && folder.matches(\""^[a-zA-Z0-9_-]+$\"")) {\n    File file = new File(\""/downloads/\"", folder + \""/report.pdf\"");\n} else {\n    throw new IllegalArgumentException(\""Invalid folder name\"");\n}"""
Java,Path Traversal,"String fileName = request.getParameter(\file\"");\nnew File(\""/tmp/\"" + fileName).delete();""","String fileName = request.getParameter(\file\"");\nFile baseDir = new File(\""/tmp/\"");\nFile targetFile = new File(baseDir, fileName);\nif(targetFile.getCanonicalPath().startsWith(baseDir.getCanonicalPath()) && fileName.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    targetFile.delete();\n} else {\n    throw new SecurityException(\""Invalid file name\"");\n}"""
Java,Path Traversal,"String logFile = \/logs/\"" + request.getParameter(\""log\"");\nFile f = new File(logFile);""","String logParam = request.getParameter(\log\"");\nif(logParam != null && logParam.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File f = new File(\""/logs/\"", logParam);\n} else {\n    throw new IllegalArgumentException(\""Invalid log file name\"");\n}"""
Java,Path Traversal,"String configPath = request.getParameter(\config\"");\nProperties prop = new Properties();\nprop.load(new FileInputStream(\""/etc/\"" + configPath));""","String configParam = request.getParameter(\config\"");\nFile configDir = new File(\""/etc/config/\"");\nFile configFile = new File(configDir, configParam);\nif(configFile.getCanonicalPath().startsWith(configDir.getCanonicalPath()) && configParam.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    Properties prop = new Properties();\n    prop.load(new FileInputStream(configFile));\n} else {\n    throw new IllegalArgumentException(\""Invalid configuration file\"");\n}"""
Java,Path Traversal,"String path = request.getParameter(\path\"");\nFile file = new File(\""/var/app/\"" + path);""","String path = request.getParameter(\path\"");\nPath base = Paths.get(\""/var/app/\"").toAbsolutePath();\nPath resolved = base.resolve(path).normalize();\nif(resolved.startsWith(base)) {\n    File file = resolved.toFile();\n} else {\n    throw new IllegalArgumentException(\""Invalid path\"");\n}"""
Java,Path Traversal,"String filename = request.getParameter(\filename\"");\nFile newFile = new File(\""/data/files/\"" + filename);\nnewFile.createNewFile();""","String filename = request.getParameter(\filename\"");\nif(filename != null && filename.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File newFile = new File(\""/data/files/\"", filename);\n    newFile.createNewFile();\n} else {\n    throw new IllegalArgumentException(\""Invalid filename\"");\n}"""
Java,Path Traversal,"String folder = request.getParameter(\folder\"");\nString file = request.getParameter(\""file\"");\nFile target = new File(\""/base/\"" + folder + \""/\"" + file);""","String folder = request.getParameter(\folder\"");\nString file = request.getParameter(\""file\"");\nif(folder != null && file != null && folder.matches(\""^[a-zA-Z0-9_-]+$\"") && file.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    Path base = Paths.get(\""/base/\"").toAbsolutePath();\n    Path target = base.resolve(folder).resolve(file).normalize();\n    if(target.startsWith(base)) {\n        // use target.toFile()\n    } else {\n        throw new IllegalArgumentException(\""Invalid file path\"");\n    }\n} else {\n    throw new IllegalArgumentException(\""Invalid folder or file name\"");\n}"""
Java,Path Traversal,"String fileParam = request.getParameter(\filePath\"");\nFile f = new File(fileParam);\nFiles.readAllBytes(f.toPath());""","String fileParam = request.getParameter(\filePath\"");\nPath base = Paths.get(\""/safe/dir\"").toAbsolutePath();\nPath resolved = base.resolve(fileParam).normalize();\nif(resolved.startsWith(base)) {\n    Files.readAllBytes(resolved);\n} else {\n    throw new SecurityException(\""Access denied\"");\n}"""
Java,Path Traversal,"String folder = request.getParameter(\folder\"");\nFile[] files = new File(\""/files/\"" + folder).listFiles();""","String folder = request.getParameter(\folder\"");\nif(folder != null && folder.matches(\""^[a-zA-Z0-9_-]+$\"")) {\n    File dir = new File(\""/files/\"", folder);\n    File[] files = dir.listFiles();\n} else {\n    throw new IllegalArgumentException(\""Invalid folder\"");\n}"""
Java,Path Traversal,"String tmpFile = request.getParameter(\tmp\"");\nFile file = new File(System.getProperty(\""java.io.tmpdir\"") + tmpFile);""","String tmpFile = request.getParameter(\tmp\"");\nif(tmpFile != null && tmpFile.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File file = new File(System.getProperty(\""java.io.tmpdir\""), tmpFile);\n} else {\n    throw new IllegalArgumentException(\""Invalid temporary file name\"");\n}"""
Java,Path Traversal,"String input = request.getParameter(\path\"");\nFile file = new File(\""/var/app/data/\"" + input);""","String input = request.getParameter(\path\"");\nPath base = Paths.get(\""/var/app/data/\"").toAbsolutePath();\nPath resolved = base.resolve(input).normalize();\nif(resolved.startsWith(base)) {\n    File file = resolved.toFile();\n} else {\n    throw new IllegalArgumentException(\""Invalid path\"");\n}"""
Java,Path Traversal,"String userPath = request.getParameter(\userPath\"");\nFile file = new File(userPath);""","String userPath = request.getParameter(\userPath\"");\nPath base = Paths.get(\""/safe/userfiles/\"").toAbsolutePath();\nPath resolved = base.resolve(userPath).normalize();\nif(resolved.startsWith(base)) {\n    File file = resolved.toFile();\n} else {\n    throw new SecurityException(\""Access denied\"");\n}"""
Java,Path Traversal,"String file = request.getParameter(\file\"");\nFile f = new File(\""/data/\"" + file);""","String fileParam = request.getParameter(\file\"");\nif(fileParam != null && fileParam.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File f = new File(\""/data/\"", fileParam);\n} else {\n    throw new IllegalArgumentException(\""Invalid file parameter\"");\n}"""
Java,Path Traversal,"String logFile = request.getParameter(\logFile\"");\nFile f = new File(\""/logs/\"" + logFile);\nf.createNewFile();""","String logFile = request.getParameter(\logFile\"");\nif(logFile != null && logFile.matches(\""^[a-zA-Z0-9_.-]+$\"")) {\n    File f = new File(\""/logs/\"", logFile);\n    f.createNewFile();\n} else {\n    throw new IllegalArgumentException(\""Invalid log file name\"");\n}"""
Java,Path Traversal,"String img = request.getParameter(\img\"");\nFile file = new File(\""/images/\"" + img);""","String img = request.getParameter(\img\"");\nif(img != null && img.matches(\""^[a-zA-Z0-9_.-]+\\.(jpg|png)$\"")) {\n    File file = new File(\""/images/\"", img);\n} else {\n    throw new IllegalArgumentException(\""Invalid image file\"");\n}"""
Java,Path Traversal,"String backupDir = request.getParameter(\backupDir\"");\nFile dir = new File(\""/backup/\"" + backupDir);""","String backupDir = request.getParameter(\backupDir\"");\nif(backupDir != null && backupDir.matches(\""^[a-zA-Z0-9_-]+$\"")) {\n    File dir = new File(\""/backup/\"", backupDir);\n} else {\n    throw new IllegalArgumentException(\""Invalid backup directory\"");\n}"""
Java,Path Traversal,"String path = request.getParameter(\path\"");\nFile f = new File(\""/var/\"" + path);""","String path = request.getParameter(\path\"");\nPath base = Paths.get(\""/var/\"").toAbsolutePath();\nPath resolved = base.resolve(path).normalize();\nif(resolved.startsWith(base)) {\n    File f = resolved.toFile();\n} else {\n    throw new SecurityException(\""Invalid path\"");\n}"""
Java,Path Traversal,"String searchFile = request.getParameter(\search\"");\nFile[] files = new File(\""/search/\"").listFiles((dir, name) -> name.contains(searchFile));""","String searchFile = request.getParameter(\search\"");\nif(searchFile != null && searchFile.matches(\""^[a-zA-Z0-9]+$\"")) {\n    File[] files = new File(\""/search/\"").listFiles((dir, name) -> name.contains(searchFile));\n} else {\n    throw new IllegalArgumentException(\""Invalid search parameter\"");\n}"""
Java,Path Traversal,"String uploadDir = request.getParameter(\uploadDir\"");\nPart filePart = request.getPart(\""file\"");\nfilePart.write(uploadDir + filePart.getSubmittedFileName());""","String uploadDir = request.getParameter(\uploadDir\"");\nPart filePart = request.getPart(\""file\"");\nif(uploadDir != null && uploadDir.matches(\""^[a-zA-Z0-9_-]+$\"")) {\n    filePart.write(Path.Combine(\""/uploads/\"", filePart.getSubmittedFileName()));\n} else {\n    throw new IllegalArgumentException(\""Invalid upload directory\"");\n}"""
Java,Path Traversal,"String logPath = request.getParameter(\logPath\"");\nFile logFile = new File(\""/logs/\"" + logPath + \"".log\"");""","String logPath = request.getParameter(\logPath\"");\nif(logPath != null && logPath.matches(\""^[a-zA-Z0-9_-]+$\"")) {\n    File logFile = new File(\""/logs/\"", logPath + \"".log\"");\n} else {\n    throw new IllegalArgumentException(\""Invalid log path\"");\n}"""
